,mol_id,smiles,pIC50
6306,CHEMBL4105526,COc1ccc(NC(=O)C=C)cc1Nc2cc(ccn2)c3[nH]c(SC)nc3C4CC4,8.64
6307,CHEMBL4098409,Cl.COc1ccc2N(CCc2c1)c3nc(C)nc4c(Cc5ccccc5)c[nH]c34,6.78
6308,CHEMBL3671564,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)N4CCNCC4)c(NC(=O)C=C)cc23,6.16
6309,CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(cc(c4)C(F)(F)F)n5cnc(C)c5)ccc3C)cnc2[nH]1,7.82
6310,CHEMBL4080424,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2n[nH]c3cc(ccc23)c4cccnc4,7.01
6311,CHEMBL4098444,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2n[nH]c3cc(ccc23)c4cn(C)c5ccccc45,8.03
6312,CHEMBL4060039,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2n[nH]c3cc(ccc23)c4cccc5ccccc45,8.85
6313,CHEMBL4088718,Brc1cccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)c1,7.76
6314,CHEMBL4099682,Cl.COc1ccc(Nc2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1,8.59
6315,CHEMBL3745929,CCOc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)C(=O)OC(C)Cn4c(C)ncc4[N+](=O)[O-])C(=O)C,4.57
6316,CHEMBL3896476,Clc1ccc(NC(=S)NNc2nncc3ccccc23)cc1,7.19
6317,CHEMBL3741768,COc1ccc2cc(ccc2c1)C(C)C(=O)OCCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc3OCCOC(=O)C(C)c6ccc7cc(OC)ccc7c6,6.41
6318,CHEMBL3949347,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cn1,8.52
6319,CHEMBL3977504,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,7.85
6320,CHEMBL3960911,CCC(=O)Nc1cc2c(Nc3ccc4N(Cc5ccccn5)CCc4c3)ncnc2cc1OC,6.29
6321,CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,5.92
6322,CHEMBL2047242,Nc1nc2Cc3ccccc3c2c(Nc4cccc(Cl)c4)n1,4.71
6323,CHEMBL1929555,Nc1nc(Nc2ccc(Cl)cc2)c3cc(Cc4cccc5ccccc45)[nH]c3n1,4.9
6324,CHEMBL3622630,Fc1cc(Br)ccc1Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)C=C)cc23,6.92
6325,CHEMBL3758889,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)S(=O)(=O)C)c4ccccc4,7.39
6326,CHEMBL3655338,CC(C)(CN1CCOCC1)NC\C=C\C(=O)N2CCc3c(C2)sc4ncnc(Nc5ccc(F)c(Cl)c5)c34,9.0
6327,CHEMBL3655341,COCCN(CCOC)C\C=C\C(=O)N1CCc2c(C1)sc3ncnc(Nc4ccc(F)c(Cl)c4)c23,9.0
6328,CHEMBL3967962,O=C(Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1)\C=C\CN5CCCC5,6.39
6329,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,8.52
6330,CHEMBL4082515,CN(C)CCn1cc(Nc2ncc3C(=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)C)cn1,6.35
6331,CHEMBL4073278,Cc1cc(C)cc(\C=C\c2ccc(Nc3ncc(Cl)c(Nc4cccc(NC(=O)C=C)c4)n3)cc2)c1,6.22
6332,CHEMBL4069672,Cl.COc1ccc2N(CCCc2c1)c3nc(C)nc4c(Cc5ccccc5)c[nH]c34,7.47
6333,CHEMBL3297892,Cc1oc2nc(C)nc(Nc3cccc(c3)C#C)c2c1,7.52
6334,CHEMBL3297898,COc1ccc(cc1)N(C)c2nc(C)nc3oc(C)cc23,7.17
6335,CHEMBL3297900,CCCN(c1ccc(OC)cc1)c2nc(C)nc3oc(C)cc23,7.13
6336,CHEMBL4060996,Cl.COc1ccc(cc1)N(C)c2nc(C)nc3c(Cc4ccccc4)cn(C)c23,8.64
6337,CHEMBL4064224,Clc1ccnc2[nH]cc(c3cccc(NC(=O)C=C)c3)c12,6.28
6338,CHEMBL4077228,CCC(=O)Nc1cccc(c1)c2c[nH]c3nccc(c4[nH]c(CCCO)nc4c5ccc(F)cc5)c23,6.17
6339,CHEMBL4069229,OCCCc1nc(c([nH]1)c2ccnc3[nH]cc(c4cccc(NC(=O)C=C)c4)c23)C(F)(F)F,6.17
6340,CHEMBL3297999,COc1ccc(cc1)N(C(C)C)c2nc(C)nc3oc(C)cc23,7.07
6341,CHEMBL3297896,Cc1oc2nc(C)nc(Nc3cccc4[nH]ccc34)c2c1,7.04
6342,CHEMBL3671543,CO\N=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.59
6344,CHEMBL4103893,CCC(=O)N1CC[C@@H](C1)N2C(=O)N(Cc3cnc(Nc4ccc(N5C[C@@H](C)N(C)[C@@H](C)C5)c(C)c4)nc23)c6cc(OC)ccc6F,6.05
6345,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,7.66
6346,CHEMBL3297893,Cc1oc2nc(C)nc(Nc3ccc(cc3)C(F)(F)F)c2c1,6.91
6347,CHEMBL3287898,CCc1ccccc1NC(=O)N2C[C@@H](C)Oc3cc(ccc23)c4ccc(cc4)[C@@H]5CC[C@@H](CC(=O)O)CC5,5.12
6348,CHEMBL3814959,NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,9.1
6349,CHEMBL4097862,Clc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.71
6350,CHEMBL4075530,Oc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,8.05
6351,CHEMBL4077419,Clc1cc(Cl)cc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,6.83
6352,CHEMBL4060821,Clc1ccc2C(=O)N(C(=Nc2c1)c3ccccc3)c4nnc(s4)c5ccccc5,5.78
6353,CHEMBL3234744,CNc1ncc(cn1)C(=O)Nc2cc(ccc2C)C(=O)Nc3ccc(CN4CCN(C)CC4)c(c3)C(F)(F)F,6.92
6354,CHEMBL3234749,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc(NC5CCCCC5)nc4)c3)cc2C(F)(F)F)CC1,7.33
6355,CHEMBL4067373,Clc1cccc(Nc2ncnc3ccc(NC(=O)C4CCC5(CC4)OOC6(OO5)C7CC8CC(CC6C8)C7)cc23)c1,6.42
6356,CHEMBL4091166,Clc1cccc(Nc2ccnc3ccc(NC(=O)C4CCC5(CC4)OCC6(OO5)C7CC8CC(CC6C8)C7)cc23)c1,6.77
6357,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,9.82
6358,CHEMBL52765,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.21
6359,CHEMBL4074782,Cc1ccccc1c2oc(Cc3nc4ccccc4[nH]3)nn2,4.4
6360,CHEMBL3678956,CC(C)n1c(Nc2ccc(cc2)C(=O)Nc3cccc(F)c3)nc4cnc(Nc5ccc(cc5)N6CCN(C)CC6)nc14,6.93
6361,CHEMBL4062543,C=CC(=O)NCCSc1nc(c2ccccc2)c([nH]1)c3ccnc(Nc4ccccc4)c3,7.92
6366,CHEMBL4077608,FC(F)(F)c1nnc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)s1,6.89
6367,CHEMBL4064776,Oc1ccc(\C=N\NC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5)cc1,7.25
6368,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,7.97
6369,CHEMBL3960786,BrCC(=O)OCCN1C(=O)Oc2cc3ncnc(Nc4ccc(NC(=O)N5CCCCC5)cc4)c3cc12,5.03
6370,CHEMBL3233767,Fc1ccc(Nc2ncnc3sc(NC(=O)C=C)cc23)cc1Cl,7.8
6371,CHEMBL3233773,CS(=O)(=O)CCNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.52
6372,CHEMBL3233777,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.62
6373,CHEMBL3828092,Fc1ccc(Nc2ncnc3ccc(cc23)c4cnn(c4)C5CCNCC5)cc1Cl,7.5
6374,CHEMBL3234737,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4ccccn4)c3)cc2C(F)(F)F)CC1,6.24
6375,CHEMBL3940089,CCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC4CCN(CC4)C(=O)C=C,8.52
6376,CHEMBL3904205,CCC(=O)Nc1cc2c(Nc3ccc4N(Cc5ccccc5)CCc4c3)ncnc2cc1OC,6.76
6377,CHEMBL3943512,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OC,7.19
6378,CHEMBL3948084,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc5ccccc5)c3)ncnc2cc1OC,7.77
6379,CHEMBL3961532,CCC(=O)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OC,7.17
6380,CHEMBL3963723,CCC(=O)Nc1cc2c(Nc3ccc4[nH]ccc4c3)ncnc2cc1OC,8.22
6381,CHEMBL3930965,COc1cc2ncnc(Nc3ccc(Cc4ccccn4)cc3)c2cc1NC(=O)\C=C\CN5CCCC5,7.54
6382,CHEMBL3939985,CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CCN(C)CC5,8.0
6383,CHEMBL3921555,CN1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,8.05
6384,CHEMBL3916644,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5OCOc5c4)cc3)ncnc2cc1OC,6.29
6385,CHEMBL3980622,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cc1OC,6.69
6386,CHEMBL3977326,CCC(=O)Nc1cc2c(Nc3ccc4c(ccn4Cc5ccccc5)c3)ncnc2cc1OC,7.68
6387,CHEMBL3916141,CCC(=O)Nc1cc2c(Nc3ccc(CCc4ccccc4)cc3)ncnc2cc1OC,6.13
6388,CHEMBL3753142,FC(F)(F)c1cc(NC(=O)Nc2nccs2)cc(c1)c3cccnc3,7.11
6389,CHEMBL3751967,COc1ccc(cn1)c2cc(NC(=O)Nc3nccs3)cc(c2)C(F)(F)F,6.32
6390,CHEMBL3676356,CN(C)CCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,6.49
6391,CHEMBL3676363,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.72
6392,CHEMBL3671525,CC\C=C\C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.44
6393,CHEMBL3671541,CCOC(=O)C(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.01
6394,CHEMBL3671561,Fc1cc(Br)ccc1Nc2ncnc3cc(OCC4CNC(=O)O4)c(NC(=O)C=C)cc23,7.77
6395,CHEMBL3676346,Fc1c(Br)ccc(Nc2ncnc3cc(OCCNC(=O)CCN4CCCCC4)c(NC(=O)C=C)cc23)c1F,6.05
6396,CHEMBL3676351,CONC(=O)c1cc(Nc2ncnc3cc(OCCNC(=O)C)c(NC(=O)C=C)cc23)c(F)cc1Br,5.0
6397,CHEMBL1928311,Oc1ccc2[nH]c(cc2c1)C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3,7.62
6398,CHEMBL3676365,OCCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.39
6399,CHEMBL3676357,CC(=O)CNCCOc1cc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2cc1NC(=O)C=C,8.4
6400,CHEMBL3676386,CCNC(=S)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.17
6401,CHEMBL3676387,CCNC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C)CC1,7.7
6402,CHEMBL3676374,CCN(CC)CCC(=O)NC(C)COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.62
6403,CHEMBL3639752,CC(=O)NCCOc1cc2ncnc(Nc3cc(F)c(Br)cc3F)c2cc1NC(=O)C=C,7.92
6404,CHEMBL3671515,CN(CCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C)C(=O)C,7.23
6405,CHEMBL3671518,OCC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.5
6406,CHEMBL3671537,CCN(CC)CCNC(=O)COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.19
6407,CHEMBL3671546,CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C(=C)C,5.99
6408,CHEMBL3758758,COC(=O)c1ccc(OC)c(c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.15
6409,CHEMBL31965,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,8.22
6410,CHEMBL3612591,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c3cc12,5.64
6411,CHEMBL3699590,COc1cc(ccc1Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)C(=O)CO,7.7
6412,CHEMBL3612596,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc(OC(C)C)cc4)c3cc12,6.8
6413,CHEMBL3752139,COc1cc(ccc1Nc2ncc3C(=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N(C)C)N5CCN(C)CC5,6.68
6414,CHEMBL3752363,COc1cc(ccc1Nc2ncc3C=C(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5,7.8
6415,CHEMBL3633142,COc1cc(ccc1Nc2ncc3C=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCN(C)CC5,7.82
6416,CHEMBL3805509,CC(C)Oc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14,7.62
6417,CHEMBL3805859,CCOc1cc2ncnc(Nc3ccc(C)cc3)c2c4OCCOc14,8.44
6418,CHEMBL2031296,CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.39
6419,CHEMBL3676372,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1NC(=O)C=C,7.12
6420,CHEMBL3676373,CN(C)CC(=O)NC(C)(C)COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,6.65
6421,CHEMBL3671579,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)CN4CCC4)c(NC(=O)C=C)cc23,6.01
6422,CHEMBL3671580,CC(=O)NCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,7.92
6423,CHEMBL3671585,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1NC(=O)C=C,6.38
6424,CHEMBL3814447,NC(=O)Nc1ccc2ncnc(Nc3cccc(c3)C#C)c2c1,6.71
6425,CHEMBL3666714,Fc1cccc(COc2ccc(Nc3ncnc4ccc(cc34)c5oc(CNS(=O)(=O)C(F)(F)F)cc5)cc2Cl)c1,7.49
6426,CHEMBL3403514,CN(c1ccc2occc2c1)c3nc(C)nc4oc(C)cc34,6.51
6427,CHEMBL2424796,Clc1cccc(Nc2ncnc3ccc(NCc4ccc(Br)s4)cc23)c1,5.82
6428,CHEMBL3622654,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C4CC4,8.05
6429,CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,7.52
6430,CHEMBL3753011,COc1cc(ccc1Nc2ncc3C(=C(C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)c5ccccc5)C)N6CCN(C)CC6,7.7
6431,CHEMBL3815163,Brc1cccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)c1,8.74
6432,CHEMBL3813728,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=S)NCCN5CCOCC5)cc34)cc2Cl)c1,8.65
6433,CHEMBL94191,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,6.7
6434,CHEMBL3734934,CC(C)n1c(CO)nc2cnc(Nc3ccnc(n3)N4CC[C@H](O)[C@H](F)C4)cc12,5.6
6435,CHEMBL3747055,COc1ccc(cc1)C2=NN(C(C2)c3ccc(cc3)C(=O)OCCn4c(C)ncc4[N+](=O)[O-])C(=O)C,5.07
6436,CHEMBL517907,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3cccc(c3)C#C)c2c1,7.96
6437,CHEMBL3699581,COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCOCC4,7.19
6438,CHEMBL3758471,C[C@@H](Nc1ncnc2sc(cc12)c3cccc(C=O)c3)c4ccccc4,8.22
6439,CHEMBL3740492,Cc1c([nH]c(c2ccccc2)c1c3ccccc3)C(=O)c4coc5c6ccccc6c(O)cc45,5.29
6440,CHEMBL3699613,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCCN(CC4)C(=O)OC(C)(C)C,8.26
6441,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,8.68
6442,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,8.8
6443,CHEMBL3759369,C[C@@H](Nc1ncnc2sc(cc12)c3cccc(c3)C(=O)NCCN(C)C)c4ccccc4,9.05
6444,CHEMBL3758990,COC(=O)c1cccc(c1OC)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.05
6445,CHEMBL3622670,CC(C)NC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,8.15
6446,CHEMBL3740713,Cc1ccc(cc1)n2cc(C(=O)c3c(C)[nH]c(c4ccccc4)c3c5ccccc5)c(n2)C(=O)Nc6ccccc6,5.35
6447,CHEMBL3740923,Oc1nnc(c2c[nH]c(c3ccccc3)c2c4ccccc4)c5cn(nc15)c6ccccc6,5.44
6448,CHEMBL3758770,COc1cc(ccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)C(=O)NCCN(C)C,9.3
6449,CHEMBL3759929,COc1ccc(CO)cc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.3
6450,CHEMBL3759986,OC[C@@H](Nc1ncnc2sc(cc12)c3cccc(CO)c3)c4ccccc4,8.52
6451,CHEMBL3759980,C[C@@H](Nc1ncnc2sc(cc12)c3ccc(cc3)C(=O)O)c4ccccc4,7.72
6452,CHEMBL2408830,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(COc4no[n+]([O-])c4S(=O)(=O)c5ccccc5)c3)n2)N6CCN(CC6)C(=O)C=C,6.46
6453,CHEMBL3403509,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)c(OC)c1,6.79
6454,CHEMBL554,CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,8.0
6455,CHEMBL1929314,COc1cc(OC)cc(c1)c2oc(SCc3ccccc3)nn2,4.58
6456,CHEMBL3753157,COc1ccc(cn1)c2ccc(OC(F)(F)F)c(NC(=O)Nc3nccs3)c2,6.3
6457,CHEMBL3623290,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N4CCN(C)C[C@H]4C,9.52
6458,CHEMBL3628818,Clc1ccc(Nc2ncc3CSc4cc(Cl)ccc4c3n2)cc1,4.34
6459,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,6.76
6460,CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,8.4
6461,CHEMBL3133893,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(cc3)S(=O)(=O)Nc4ccccn4)c2c1,5.01
6462,CHEMBL2385964,Cc1ncc(C#N)c(Nc2ccc(OCc3ccccn3)c(Cl)c2)c1C#Cc4oc(CNCCS(=O)(=O)C)cc4,5.82
6463,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,8.14
6464,CHEMBL24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,6.3
6465,CHEMBL3752074,COc1cc(NC(=O)Nc2ccccn2)cc(c1OC)c3cccnc3,7.31
6466,CHEMBL3758868,COc1ccc(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,8.3
6467,CHEMBL3759725,COc1c(cccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)C(=O)NCCN(C)C,8.52
6468,CHEMBL3545308,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C,6.46
6469,CHEMBL30973,CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,7.43
6470,CHEMBL30973,CN(C)C\C=C\C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.91
6471,CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,6.96
6472,CHEMBL31815,Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,8.33
6473,CHEMBL3663926,CN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)cnc3C(=O)N)cc2,8.96
6474,CHEMBL3663928,CCN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)c(CC)nc3C(=O)N)cc2,8.85
6475,CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,8.3
6476,CHEMBL116438,COc1cc(\C=C\C(=C\C(=O)\C=C\c2ccc(O)c(OC)c2)\O)ccc1O,5.07
6477,CHEMBL3699616,COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)CC(C)(C)C,6.19
6478,CHEMBL1448,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-],4.98
6480,CHEMBL1081312,Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5[nH]ccc5c4,6.58
6481,CHEMBL3040597,CS(=O)(=O)NCCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,7.81
6482,CHEMBL3937373,Cc1cccc2nc(NC(=O)c3cccc(c3)C(F)(F)F)n([C@@H]4CC[C@@H](O)CC4)c12,5.28
6483,CHEMBL1630578,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8,4.69
6485,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,5.52
6489,CHEMBL10,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,4.02
6490,CHEMBL607707,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,7.42
6491,CHEMBL3663935,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1O[C@@H]5CCCN(C5)C(=O)C=C,8.89
6492,CHEMBL3663926,CN1CCN(CC1)c2ccc(Nc3nc(Oc4cccc(NC(=O)C=C)c4)cnc3C(=O)N)cc2,9.04
6493,CHEMBL53753,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,4.89
6494,CHEMBL1683961,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN4CCOCC4,7.47
6498,CHEMBL424252,CCN(CC)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OC)C#N,5.72
6499,CHEMBL429057,Nc1ncnc2c1c(cn2c3ccccc3CO)c4ccccc4,5.96
6501,CHEMBL2029438,COc1cc(ccc1Nc2ncc3CN(Cc4ccccc4)C(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6,9.54
6502,CHEMBL1761929,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.16
6503,CHEMBL3237935,CCOC(=O)N1CCN(CCC(=O)Nc2cccc(Oc3nc(Nc4ccc(cc4OC)N5CCN(C)CC5)ncc3Cl)c2)CC1,6.16
6504,CHEMBL3235203,Cc1ccc2nc(Oc3ccc(F)cc3)c(\C=N\NC(=O)Cn4c(C)ncc4[N+](=O)[O-])cc2c1,6.37
6505,CHEMBL3237939,Cc1ccc(cc1)n2nc(C)c(C3C(=C(N)N(C4=C3C(=O)CCC4)c5cccnc5)C#N)c2Cl,5.0
6506,CHEMBL3237940,Cc1nn(c(Cl)c1C2C(=C(N)N(C3=C2C(=O)CCC3)c4cccnc4)C#N)c5ccc(Cl)cc5,5.38
6507,CHEMBL3237941,Cc1nn(c(Cl)c1C2C(=C(N)N(C3=C2C(=O)CC(C)(C)C3)c4cccnc4)C#N)c5ccccc5,4.49
6508,CHEMBL3235199,Cc1ncc([N+](=O)[O-])n1CC(=O)N\N=C\c2cc3ccccc3nc2Oc4ccc(Cl)cc4,5.29
6509,CHEMBL3235202,COc1ccc(Oc2nc3ccc(C)cc3cc2\C=N\NC(=O)Cn4c(C)ncc4[N+](=O)[O-])cc1,6.92
6510,CHEMBL2031299,Brc1cccc(Nc2ncnc3ccc(NC(=O)CCN4CCOCC4)cc23)c1,9.29
6511,CHEMBL2048798,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)c12,8.06
6512,CHEMBL1923007,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,7.47
